Year,Month,Day,Hour,Id,Name,lat,lon,WindSpeed,Pressure,LatLon,tid,class,time
1967,9,12,0,12,CHLOE,26.5,-49.3,85,0,26.5 -49.3,2238,L2,174
1967,9,12,6,12,CHLOE,26.8,-49.7,85,0,26.8 -49.7,2238,L2,180
1967,9,12,12,12,CHLOE,27.3,-50.2,90,0,27.3 -50.2,2238,L2,186
1967,9,12,18,12,CHLOE,27.7,-50.7,90,964,27.7 -50.7,2238,L2,192
1967,9,13,0,12,CHLOE,27.9,-50.9,95,0,27.9 -50.9,2238,L2,198
1967,9,13,6,12,CHLOE,28.2,-51.2,95,0,28.2 -51.2,2238,L2,204
1967,9,13,12,12,CHLOE,28.4,-51.5,95,0,28.4 -51.5,2238,L2,210
1967,9,13,18,12,CHLOE,28.8,-51.9,95,958,28.8 -51.9,2238,L2,216
1967,9,14,0,12,CHLOE,29,-52.2,95,0,29 -52.2,2238,L2,222
1967,9,14,6,12,CHLOE,29.4,-52.6,95,0,29.4 -52.6,2238,L2,228
1967,9,14,12,12,CHLOE,30,-53.3,90,0,30 -53.3,2238,L2,234
1967,9,14,18,12,CHLOE,30.8,-54.1,90,962,30.8 -54.1,2238,L2,240
1967,9,15,0,12,CHLOE,31.7,-54.9,85,0,31.7 -54.9,2238,L2,246
1967,9,15,6,12,CHLOE,32.6,-55.8,80,0,32.6 -55.8,2238,L2,252
1967,9,15,12,12,CHLOE,33.5,-56.6,80,0,33.5 -56.6,2238,L2,258
1967,9,15,18,12,CHLOE,34.5,-57.2,80,973,34.5 -57.2,2238,L2,264
1967,9,16,0,12,CHLOE,35.6,-57.6,80,0,35.6 -57.6,2238,L2,270
1967,9,16,6,12,CHLOE,36.7,-57.8,80,0,36.7 -57.8,2238,L2,276
1967,9,16,12,12,CHLOE,37.8,-57.8,80,0,37.8 -57.8,2238,L2,282
1967,9,16,18,12,CHLOE,38.9,-57.8,80,970,38.9 -57.8,2238,L2,288
1967,9,17,0,12,CHLOE,40,-56.9,80,0,40 -56.9,2238,L2,294
1967,9,17,6,12,CHLOE,40.8,-55.1,80,0,40.8 -55.1,2238,L2,300
1967,9,17,12,12,CHLOE,41.4,-53,80,0,41.4 -53,2238,L2,306
1967,9,17,18,12,CHLOE,41.9,-50.7,80,967,41.9 -50.7,2238,L2,312
1967,9,18,0,12,CHLOE,42.3,-47.8,80,0,42.3 -47.8,2238,L2,318
1967,9,18,6,12,CHLOE,42.7,-44.8,75,0,42.7 -44.8,2238,L2,324
1967,9,18,12,12,CHLOE,43,-41.8,75,0,43 -41.8,2238,L2,330
1967,9,18,18,12,CHLOE,43.4,-38.5,75,969,43.4 -38.5,2238,L2,336
1967,9,19,0,12,CHLOE,44,-35,75,0,44 -35,2238,L2,342
1967,9,19,6,12,CHLOE,44.5,-31.5,75,0,44.5 -31.5,2238,L2,348
1967,9,19,12,12,CHLOE,44.9,-28,75,0,44.9 -28,2238,L2,354
1967,9,19,18,12,CHLOE,44.8,-24.8,75,0,44.8 -24.8,2238,L2,360
1967,9,20,0,12,CHLOE,44.6,-21.5,70,0,44.6 -21.5,2238,L2,366
1967,9,20,6,12,CHLOE,44.3,-18.1,70,0,44.3 -18.1,2238,L2,372
1967,9,20,12,12,CHLOE,44,-15,60,0,44 -15,2238,L2,378
1967,9,20,18,12,CHLOE,44.2,-11.8,55,0,44.2 -11.8,2238,L2,384
1967,9,21,0,12,CHLOE,44.3,-8.5,45,992,44.3 -8.5,2238,L2,390
1967,9,21,6,12,CHLOE,44.6,-5.1,40,0,44.6 -5.1,2238,L2,396
1967,9,21,12,12,CHLOE,44.8,-1.8,40,0,44.8 -1.8,2238,L2,402
1967,9,21,18,12,CHLOE,45.1,1.5,35,996,45.1 1.5,2238,L2,408
1967,9,5,12,13,BEULAH,14,-57,30,0,14 -57,2239,L5,6
1967,9,5,18,13,BEULAH,13.9,-57.8,30,1010,13.9 -57.8,2239,L5,12
1967,9,6,0,13,BEULAH,13.8,-58.5,30,0,13.8 -58.5,2239,L5,18
1967,9,6,6,13,BEULAH,13.7,-59.3,30,0,13.7 -59.3,2239,L5,24
1967,9,6,12,13,BEULAH,13.6,-60,30,0,13.6 -60,2239,L5,30
1967,9,6,18,13,BEULAH,13.6,-60.2,30,0,13.6 -60.2,2239,L5,36
1967,9,7,0,13,BEULAH,13.7,-60.5,30,0,13.7 -60.5,2239,L5,42
1967,9,7,6,13,BEULAH,13.8,-60.7,30,0,13.8 -60.7,2239,L5,48
1967,9,7,12,13,BEULAH,13.9,-60.8,40,1006,13.9 -60.8,2239,L5,54
1967,9,7,18,13,BEULAH,14,-61.1,45,0,14 -61.1,2239,L5,60
1967,9,8,0,13,BEULAH,14.2,-61.5,50,1005,14.2 -61.5,2239,L5,66
1967,9,8,6,13,BEULAH,14.4,-61.9,55,0,14.4 -61.9,2239,L5,72
1967,9,8,12,13,BEULAH,14.5,-62.2,60,996,14.5 -62.2,2239,L5,78
1967,9,8,18,13,BEULAH,14.7,-62.9,75,989,14.7 -62.9,2239,L5,84
1967,9,9,0,13,BEULAH,15,-63.7,80,0,15 -63.7,2239,L5,90
1967,9,9,6,13,BEULAH,15.3,-64.4,90,0,15.3 -64.4,2239,L5,96
1967,9,9,12,13,BEULAH,15.8,-65.1,100,0,15.8 -65.1,2239,L5,102
1967,9,9,18,13,BEULAH,16.3,-66.1,115,950,16.3 -66.1,2239,L5,108
1967,9,10,0,13,BEULAH,16.8,-66.7,120,0,16.8 -66.7,2239,L5,114
1967,9,10,6,13,BEULAH,17.3,-67.6,125,0,17.3 -67.6,2239,L5,120
1967,9,10,12,13,BEULAH,17.5,-68.2,130,947,17.5 -68.2,2239,L5,126
1967,9,10,18,13,BEULAH,17.6,-69,120,951,17.6 -69,2239,L5,132
1967,9,11,0,13,BEULAH,17.7,-69.9,110,967,17.7 -69.9,2239,L5,138
1967,9,11,6,13,BEULAH,17.7,-70.8,80,0,17.7 -70.8,2239,L5,144
1967,9,11,12,13,BEULAH,17.7,-71.5,75,0,17.7 -71.5,2239,L5,150
1967,9,11,18,13,BEULAH,17.6,-72.6,80,978,17.6 -72.6,2239,L5,156
1967,9,12,0,13,BEULAH,17.6,-73.3,65,1006,17.6 -73.3,2239,L5,162
1967,9,12,6,13,BEULAH,17.5,-74.1,65,997,17.5 -74.1,2239,L5,168
1967,9,12,12,13,BEULAH,17.3,-75.1,60,1000,17.3 -75.1,2239,L5,174
1967,9,12,18,13,BEULAH,16.5,-76.2,50,998,16.5 -76.2,2239,L5,180
1967,9,13,0,13,BEULAH,16.2,-76.8,50,1004,16.2 -76.8,2239,L5,186
1967,9,13,6,13,BEULAH,16,-77.3,50,0,16 -77.3,2239,L5,192
1967,9,13,12,13,BEULAH,15.8,-77.8,50,996,15.8 -77.8,2239,L5,198
1967,9,13,18,13,BEULAH,15.8,-78.1,50,997,15.8 -78.1,2239,L5,204
1967,9,14,0,13,BEULAH,15.9,-78.5,55,996,15.9 -78.5,2239,L5,210
1967,9,14,6,13,BEULAH,16,-79,60,998,16 -79,2239,L5,216
1967,9,14,12,13,BEULAH,16.3,-79.5,75,991,16.3 -79.5,2239,L5,222
1967,9,14,18,13,BEULAH,16.8,-80.1,90,989,16.8 -80.1,2239,L5,228
1967,9,15,0,13,BEULAH,17.3,-81,100,985,17.3 -81,2239,L5,234
1967,9,15,6,13,BEULAH,17.6,-81.6,100,0,17.6 -81.6,2239,L5,240
1967,9,15,12,13,BEULAH,18,-82.4,100,980,18 -82.4,2239,L5,246
1967,9,15,18,13,BEULAH,18.5,-83.3,100,978,18.5 -83.3,2239,L5,252
1967,9,16,0,13,BEULAH,18.7,-83.7,100,975,18.7 -83.7,2239,L5,258
1967,9,16,6,13,BEULAH,19.2,-84.4,100,970,19.2 -84.4,2239,L5,264
1967,9,16,12,13,BEULAH,19.6,-85.1,100,964,19.6 -85.1,2239,L5,270
1967,9,16,18,13,BEULAH,19.9,-85.6,100,967,19.9 -85.6,2239,L5,276
1967,9,17,0,13,BEULAH,20.2,-86.2,95,0,20.2 -86.2,2239,L5,282
1967,9,17,6,13,BEULAH,20.6,-87.2,90,0,20.6 -87.2,2239,L5,288
1967,9,17,12,13,BEULAH,21,-88.5,85,0,21 -88.5,2239,L5,294
1967,9,17,18,13,BEULAH,21.2,-89.4,85,0,21.2 -89.4,2239,L5,300
1967,9,18,0,13,BEULAH,21.5,-90.6,90,977,21.5 -90.6,2239,L5,306
1967,9,18,6,13,BEULAH,21.6,-91.8,95,978,21.6 -91.8,2239,L5,312
1967,9,18,12,13,BEULAH,21.8,-92.7,95,970,21.8 -92.7,2239,L5,318
1967,9,18,18,13,BEULAH,22.1,-93.7,100,967,22.1 -93.7,2239,L5,324
1967,9,19,0,13,BEULAH,22.4,-94.2,105,0,22.4 -94.2,2239,L5,330
1967,9,19,6,13,BEULAH,22.8,-94.8,110,949,22.8 -94.8,2239,L5,336
1967,9,19,12,13,BEULAH,23.5,-95.7,125,961,23.5 -95.7,2239,L5,342
1967,9,19,18,13,BEULAH,23.9,-96,135,923,23.9 -96,2239,L5,348
1967,9,20,0,13,BEULAH,24.2,-96.2,140,923,24.2 -96.2,2239,L5,354
1967,9,20,6,13,BEULAH,25.1,-96.8,140,931,25.1 -96.8,2239,L5,360
1967,9,20,12,13,BEULAH,25.9,-97.2,140,0,25.9 -97.2,2239,L5,366
1967,9,20,18,13,BEULAH,26.4,-97.7,90,0,26.4 -97.7,2239,L5,372
1967,9,21,0,13,BEULAH,27.3,-98.1,70,0,27.3 -98.1,2239,L5,378
1967,9,21,6,13,BEULAH,27.7,-98.4,65,0,27.7 -98.4,2239,L5,384
1967,9,21,12,13,BEULAH,27.7,-98.7,45,0,27.7 -98.7,2239,L5,390
1967,9,21,18,13,BEULAH,27.2,-99.2,35,0,27.2 -99.2,2239,L5,396
1967,9,22,0,13,BEULAH,26.7,-99.5,35,0,26.7 -99.5,2239,L5,402
1967,9,22,6,13,BEULAH,26.5,-99.7,35,0,26.5 -99.7,2239,L5,408
1967,9,22,12,13,BEULAH,26.1,-100,30,0,26.1 -100,2239,L5,414
1967,9,22,18,13,BEULAH,25.8,-100.3,30,0,25.8 -100.3,2239,L5,420
1967,9,8,0,14,DORIA,28.5,-77.5,25,1010,28.5 -77.5,2240,L1,6
1967,9,8,6,14,DORIA,28,-78.1,25,0,28 -78.1,2240,L1,12
1967,9,8,12,14,DORIA,27.7,-78.6,25,1007,27.7 -78.6,2240,L1,18
1967,9,8,18,14,DORIA,27.7,-78.9,25,0,27.7 -78.9,2240,L1,24
1967,9,9,0,14,DORIA,27.7,-79.1,30,0,27.7 -79.1,2240,L1,30
1967,9,9,6,14,DORIA,27.8,-79.2,35,0,27.8 -79.2,2240,L1,36
1967,9,9,12,14,DORIA,27.9,-79.1,35,1004,27.9 -79.1,2240,L1,42
1967,9,9,18,14,DORIA,28.2,-78.7,35,0,28.2 -78.7,2240,L1,48
1967,9,10,0,14,DORIA,29.1,-78,40,997,29.1 -78,2240,L1,54
1967,9,10,6,14,DORIA,30.5,-77,65,0,30.5 -77,2240,L1,60
1967,9,10,12,14,DORIA,31.8,-76.1,65,0,31.8 -76.1,2240,L1,66
1967,9,10,18,14,DORIA,33.2,-75.1,65,984,33.2 -75.1,2240,L1,72
1967,9,11,0,14,DORIA,34.2,-73.6,65,0,34.2 -73.6,2240,L1,78
1967,9,11,6,14,DORIA,35.1,-72.1,60,0,35.1 -72.1,2240,L1,84
1967,9,11,12,14,DORIA,35.9,-70.6,60,999,35.9 -70.6,2240,L1,90
1967,9,11,18,14,DORIA,36.2,-69.2,50,998,36.2 -69.2,2240,L1,96
1967,9,12,0,14,DORIA,36.3,-67.8,65,0,36.3 -67.8,2240,L1,102
1967,9,12,6,14,DORIA,36.5,-66.6,65,0,36.5 -66.6,2240,L1,108
1967,9,12,12,14,DORIA,36.6,-65.7,70,0,36.6 -65.7,2240,L1,114
1967,9,12,18,14,DORIA,36.7,-64.9,70,0,36.7 -64.9,2240,L1,120
1967,9,13,0,14,DORIA,36.8,-64.7,70,989,36.8 -64.7,2240,L1,126
1967,9,13,6,14,DORIA,36.9,-64.5,70,0,36.9 -64.5,2240,L1,132
1967,9,13,12,14,DORIA,37,-64.7,70,0,37 -64.7,2240,L1,138
1967,9,13,18,14,DORIA,37.1,-64.9,75,983,37.1 -64.9,2240,L1,144
1967,9,14,0,14,DORIA,37.3,-65.3,75,0,37.3 -65.3,2240,L1,150
1967,9,14,6,14,DORIA,37.5,-65.6,75,0,37.5 -65.6,2240,L1,156
1967,9,14,12,14,DORIA,37.7,-66,75,0,37.7 -66,2240,L1,162
1967,9,14,18,14,DORIA,38,-66.5,70,973,38 -66.5,2240,L1,168
1967,9,15,0,14,DORIA,38,-67.1,65,980,38 -67.1,2240,L1,174
1967,9,15,6,14,DORIA,38,-67.8,65,0,38 -67.8,2240,L1,180
1967,9,15,12,14,DORIA,38,-68.9,70,0,38 -68.9,2240,L1,186
1967,9,15,18,14,DORIA,37.9,-70.5,70,975,37.9 -70.5,2240,L1,192
1967,9,16,0,14,DORIA,37.9,-71.9,70,981,37.9 -71.9,2240,L1,198
1967,9,16,6,14,DORIA,37.8,-73.3,70,986,37.8 -73.3,2240,L1,204
1967,9,16,12,14,DORIA,37.7,-74.5,60,0,37.7 -74.5,2240,L1,210
1967,9,16,18,14,DORIA,37.3,-75.3,55,990,37.3 -75.3,2240,L1,216
1967,9,17,0,14,DORIA,36.5,-75.9,45,0,36.5 -75.9,2240,L1,222
1967,9,17,6,14,DORIA,35.6,-76.2,35,0,35.6 -76.2,2240,L1,228
1967,9,17,12,14,DORIA,34.7,-76.3,30,1006,34.7 -76.3,2240,L1,234
1967,9,17,18,14,DORIA,33.8,-76.2,30,0,33.8 -76.2,2240,L1,240
1967,9,18,0,14,DORIA,33.1,-76,30,1006,33.1 -76,2240,L1,246
1967,9,18,6,14,DORIA,32.4,-75.6,30,0,32.4 -75.6,2240,L1,252
1967,9,18,12,14,DORIA,31.9,-75,25,1006,31.9 -75,2240,L1,258
1967,9,18,18,14,DORIA,31.5,-74.5,25,1006,31.5 -74.5,2240,L1,264
1967,9,19,0,14,DORIA,31,-74,25,0,31 -74,2240,L1,270
1967,9,19,6,14,DORIA,30.5,-73.4,25,0,30.5 -73.4,2240,L1,276
1967,9,19,12,14,DORIA,30,-73,25,0,30 -73,2240,L1,282
1967,9,19,18,14,DORIA,29.6,-72.3,25,0,29.6 -72.3,2240,L1,288
1967,9,20,0,14,DORIA,29.5,-71.5,25,1010,29.5 -71.5,2240,L1,294
1967,9,20,6,14,DORIA,29.5,-70.8,25,0,29.5 -70.8,2240,L1,300
1967,9,20,12,14,DORIA,29.5,-70,25,0,29.5 -70,2240,L1,306
1967,9,20,18,14,DORIA,29.5,-69.3,25,0,29.5 -69.3,2240,L1,312
1967,9,21,0,14,DORIA,29.5,-68.5,25,0,29.5 -68.5,2240,L1,318
1967,9,21,6,14,DORIA,29.5,-67.9,25,0,29.5 -67.9,2240,L1,324
1967,9,21,12,14,DORIA,29.5,-67.5,25,0,29.5 -67.5,2240,L1,330
1967,9,18,12,15,NOT_NAMED,14,-14.5,-99,0,14 -14.5,2241,TS,6
1967,9,18,18,15,NOT_NAMED,14.1,-15.2,-99,0,14.1 -15.2,2241,TS,12
1967,9,19,0,15,NOT_NAMED,14.1,-16.2,-99,0,14.1 -16.2,2241,TS,18
1967,9,19,6,15,NOT_NAMED,14.2,-17.2,-99,0,14.2 -17.2,2241,TS,24
1967,9,19,12,15,NOT_NAMED,14.3,-18.5,-99,0,14.3 -18.5,2241,TS,30
1967,9,19,18,15,NOT_NAMED,14.5,-20,-99,0,14.5 -20,2241,TS,36
1967,9,20,0,15,NOT_NAMED,14.5,-21.2,-99,0,14.5 -21.2,2241,TS,42
1967,9,20,6,15,NOT_NAMED,14.6,-22.9,-99,0,14.6 -22.9,2241,TS,48
1967,9,20,12,15,NOT_NAMED,14.6,-24.1,-99,0,14.6 -24.1,2241,TS,54
1967,9,20,18,15,NOT_NAMED,14.6,-25.1,-99,0,14.6 -25.1,2241,TS,60
1967,9,21,0,15,NOT_NAMED,14.8,-26.9,-99,0,14.8 -26.9,2241,TS,66
1967,9,21,6,15,NOT_NAMED,14.9,-28.2,-99,0,14.9 -28.2,2241,TS,72
1967,9,21,12,15,NOT_NAMED,15,-30,-99,0,15 -30,2241,TS,78
1967,9,21,18,15,NOT_NAMED,15.1,-31.1,-99,0,15.1 -31.1,2241,TS,84
1967,9,22,0,15,NOT_NAMED,15.3,-32.9,-99,0,15.3 -32.9,2241,TS,90
1967,9,22,6,15,NOT_NAMED,15.4,-34.5,-99,0,15.4 -34.5,2241,TS,96
1967,9,22,12,15,NOT_NAMED,15.6,-36,-99,0,15.6 -36,2241,TS,102
1967,9,22,18,15,NOT_NAMED,15.6,-37.1,-99,0,15.6 -37.1,2241,TS,108
1967,9,23,0,15,NOT_NAMED,15.8,-38.2,-99,0,15.8 -38.2,2241,TS,114
1967,9,23,6,15,NOT_NAMED,15.9,-39.7,-99,0,15.9 -39.7,2241,TS,120
1967,9,23,12,15,NOT_NAMED,16,-41,-99,0,16 -41,2241,TS,126
1967,9,23,18,15,NOT_NAMED,16.1,-42.1,-99,0,16.1 -42.1,2241,TS,132
1967,9,24,0,15,NOT_NAMED,16.1,-43.6,-99,0,16.1 -43.6,2241,TS,138
1967,9,24,6,15,NOT_NAMED,16.2,-45,-99,0,16.2 -45,2241,TS,144
1967,9,24,12,15,NOT_NAMED,16.3,-46.4,-99,0,16.3 -46.4,2241,TS,150
1967,9,24,18,15,NOT_NAMED,16.4,-47.4,-99,0,16.4 -47.4,2241,TS,156
1967,9,25,0,15,NOT_NAMED,16.5,-48.9,-99,0,16.5 -48.9,2241,TS,162
1967,9,25,6,15,NOT_NAMED,16.5,-50,-99,0,16.5 -50,2241,TS,168
1967,9,25,12,15,NOT_NAMED,16.5,-51.4,-99,0,16.5 -51.4,2241,TS,174
1967,9,25,18,15,NOT_NAMED,16.5,-52.7,-99,0,16.5 -52.7,2241,TS,180
1967,9,26,0,15,NOT_NAMED,16.3,-54.1,-99,0,16.3 -54.1,2241,TS,186
1967,9,26,6,15,NOT_NAMED,16,-55.7,-99,0,16 -55.7,2241,TS,192
1967,9,26,12,15,NOT_NAMED,15.8,-57,-99,0,15.8 -57,2241,TS,198
1967,9,22,12,16,NOT_NAMED,10.8,-15,-99,0,10.8 -15,2242,TS,6
1967,9,22,18,16,NOT_NAMED,10.9,-16.2,-99,0,10.9 -16.2,2242,TS,12
1967,9,23,0,16,NOT_NAMED,10.9,-17.5,-99,0,10.9 -17.5,2242,TS,18
1967,9,23,6,16,NOT_NAMED,11,-18.9,-99,0,11 -18.9,2242,TS,24
1967,9,23,12,16,NOT_NAMED,11,-20.3,-99,0,11 -20.3,2242,TS,30
1967,9,23,18,16,NOT_NAMED,11.1,-20.3,-99,0,11.1 -20.3,2242,TS,36
1967,9,24,0,16,NOT_NAMED,11.3,-22.9,-99,0,11.3 -22.9,2242,TS,42
1967,9,24,6,16,NOT_NAMED,11.6,-24,-99,0,11.6 -24,2242,TS,48
1967,9,24,12,16,NOT_NAMED,11.6,-25,-99,0,11.6 -25,2242,TS,54
1967,9,24,18,16,NOT_NAMED,11.7,-26.2,-99,0,11.7 -26.2,2242,TS,60
1967,9,25,0,16,NOT_NAMED,11.7,-27.5,-99,0,11.7 -27.5,2242,TS,66
1967,9,25,6,16,NOT_NAMED,11.8,-29,-99,0,11.8 -29,2242,TS,72
1967,9,25,12,16,NOT_NAMED,12,-30,-99,0,12 -30,2242,TS,78
1967,9,25,18,16,NOT_NAMED,12.1,-31.6,-99,0,12.1 -31.6,2242,TS,84
1967,9,26,0,16,NOT_NAMED,12.1,-33,-99,0,12.1 -33,2242,TS,90
1967,9,26,6,16,NOT_NAMED,12,-34.5,-99,0,12 -34.5,2242,TS,96
1967,9,26,12,16,NOT_NAMED,12,-36,-99,0,12 -36,2242,TS,102
1967,9,26,18,16,NOT_NAMED,11.9,-36.5,-99,0,11.9 -36.5,2242,TS,108
1967,9,27,0,16,NOT_NAMED,11.9,-37,-99,0,11.9 -37,2242,TS,114
1967,9,27,6,16,NOT_NAMED,11.9,-37.5,-99,0,11.9 -37.5,2242,TS,120
1967,9,27,12,16,NOT_NAMED,11.9,-38,-99,0,11.9 -38,2242,TS,126
1967,9,27,18,16,NOT_NAMED,12,-38.7,-99,0,12 -38.7,2242,TS,132
1967,9,28,0,16,NOT_NAMED,12.1,-39.2,-99,0,12.1 -39.2,2242,TS,138
1967,9,28,6,16,NOT_NAMED,12.5,-39.8,-99,0,12.5 -39.8,2242,TS,144
1967,9,28,12,16,NOT_NAMED,13,-40,-99,0,13 -40,2242,TS,150
1967,9,28,18,16,NOT_NAMED,13.3,-40.2,-99,0,13.3 -40.2,2242,TS,156
1967,9,29,0,16,NOT_NAMED,13.6,-40.3,-99,0,13.6 -40.3,2242,TS,162
1967,9,29,6,16,NOT_NAMED,14.1,-40.4,-99,0,14.1 -40.4,2242,TS,168
1967,9,29,12,16,NOT_NAMED,14.6,-40.6,-99,0,14.6 -40.6,2242,TS,174
1967,9,29,18,16,NOT_NAMED,15.1,-41,-99,0,15.1 -41,2242,TS,180
1967,9,30,0,16,NOT_NAMED,15.5,-41.3,-99,0,15.5 -41.3,2242,TS,186
1967,9,30,6,16,NOT_NAMED,15.6,-41.8,-99,0,15.6 -41.8,2242,TS,192
1967,9,30,12,16,NOT_NAMED,16,-42.1,-99,0,16 -42.1,2242,TS,198
1967,9,25,12,17,NOT_NAMED,15.1,-18.7,-99,0,15.1 -18.7,2243,TS,6
1967,9,25,18,17,NOT_NAMED,15.2,-19.5,-99,0,15.2 -19.5,2243,TS,12
1967,9,26,0,17,NOT_NAMED,15.3,-20.2,-99,0,15.3 -20.2,2243,TS,18
1967,9,26,6,17,NOT_NAMED,15.3,-20.8,-99,0,15.3 -20.8,2243,TS,24
1967,9,26,12,17,NOT_NAMED,15.4,-21.5,-99,0,15.4 -21.5,2243,TS,30
1967,9,26,18,17,NOT_NAMED,15.5,-22.5,-99,0,15.5 -22.5,2243,TS,36
1967,9,27,0,17,NOT_NAMED,15.7,-23.1,-99,0,15.7 -23.1,2243,TS,42
1967,9,27,6,17,NOT_NAMED,16,-23.9,-99,0,16 -23.9,2243,TS,48
1967,9,27,12,17,NOT_NAMED,16.2,-24.2,-99,0,16.2 -24.2,2243,TS,54
1967,9,27,18,17,NOT_NAMED,16.9,-25,-99,0,16.9 -25,2243,TS,60
1967,9,28,0,17,NOT_NAMED,17.4,-25.5,-99,0,17.4 -25.5,2243,TS,66
1967,9,28,6,17,NOT_NAMED,17.9,-26.1,-99,0,17.9 -26.1,2243,TS,72
1967,9,28,12,17,NOT_NAMED,18.1,-26.4,-99,0,18.1 -26.4,2243,TS,78
1967,9,26,12,18,EDITH,12.5,-47,30,0,12.5 -47,2244,TS,6
1967,9,26,18,18,EDITH,12.6,-48.4,30,1005,12.6 -48.4,2244,TS,12
1967,9,27,0,18,EDITH,12.8,-49.8,30,0,12.8 -49.8,2244,TS,18
1967,9,27,6,18,EDITH,13,-50.5,30,0,13 -50.5,2244,TS,24
1967,9,27,12,18,EDITH,13.2,-51.2,30,1008,13.2 -51.2,2244,TS,30
1967,9,27,18,18,EDITH,13.5,-52.1,30,1008,13.5 -52.1,2244,TS,36
1967,9,28,0,18,EDITH,13.9,-53,30,1005,13.9 -53,2244,TS,42
1967,9,28,6,18,EDITH,14.2,-54,30,0,14.2 -54,2244,TS,48
1967,9,28,12,18,EDITH,14.4,-55.1,40,1002,14.4 -55.1,2244,TS,54
1967,9,28,18,18,EDITH,14.5,-56,45,1000,14.5 -56,2244,TS,60
1967,9,29,0,18,EDITH,14.6,-57,50,0,14.6 -57,2244,TS,66
1967,9,29,6,18,EDITH,14.6,-57.6,40,0,14.6 -57.6,2244,TS,72
1967,9,29,12,18,EDITH,14.7,-58.2,35,1007,14.7 -58.2,2244,TS,78
1967,9,29,18,18,EDITH,14.9,-58.7,35,1005,14.9 -58.7,2244,TS,84
1967,9,30,0,18,EDITH,14.8,-59.8,35,0,14.8 -59.8,2244,TS,90
1967,9,30,6,18,EDITH,14.6,-60.9,30,0,14.6 -60.9,2244,TS,96
1967,9,30,12,18,EDITH,14.5,-62,30,1010,14.5 -62,2244,TS,102
1967,9,30,18,18,EDITH,14.5,-63,30,1008,14.5 -63,2244,TS,108
1967,10,1,0,18,EDITH,14.5,-64,30,0,14.5 -64,2244,TS,114
1967,10,1,6,18,EDITH,14.5,-64.7,30,0,14.5 -64.7,2244,TS,120
1967,10,1,12,18,EDITH,14.5,-65.5,30,0,14.5 -65.5,2244,TS,126
1967,10,1,18,19,FERN,20.3,-93,25,1005,20.3 -93,2245,L1,6
1967,10,2,0,19,FERN,20.7,-93,30,1005,20.7 -93,2245,L1,12
1967,10,2,6,19,FERN,21.5,-93,35,0,21.5 -93,2245,L1,18
1967,10,2,12,19,FERN,22.1,-93.1,50,0,22.1 -93.1,2245,L1,24
1967,10,2,18,19,FERN,22.4,-93.4,60,0,22.4 -93.4,2245,L1,30
1967,10,3,0,19,FERN,22.6,-93.7,75,987,22.6 -93.7,2245,L1,36
1967,10,3,6,19,FERN,22.7,-94.6,65,999,22.7 -94.6,2245,L1,42
1967,10,3,12,19,FERN,22.8,-95.5,65,993,22.8 -95.5,2245,L1,48
1967,10,3,18,19,FERN,22.8,-96.2,65,996,22.8 -96.2,2245,L1,54
1967,10,4,0,19,FERN,22.8,-97.2,65,0,22.8 -97.2,2245,L1,60
1967,10,4,6,19,FERN,22.6,-97.8,65,0,22.6 -97.8,2245,L1,66
1967,10,4,12,19,FERN,22.4,-98.3,35,0,22.4 -98.3,2245,L1,72
1967,10,4,18,19,FERN,22.2,-98.8,30,0,22.2 -98.8,2245,L1,78
1967,10,3,12,20,NOT_NAMED,13,-17.1,-99,0,13 -17.1,2246,TS,6
1967,10,3,18,20,NOT_NAMED,13,-18.2,-99,0,13 -18.2,2246,TS,12
1967,10,4,0,20,NOT_NAMED,13,-19.6,-99,0,13 -19.6,2246,TS,18
1967,10,4,6,20,NOT_NAMED,13,-20.9,-99,0,13 -20.9,2246,TS,24
1967,10,4,12,20,NOT_NAMED,13,-22,-99,0,13 -22,2246,TS,30
1967,10,4,18,20,NOT_NAMED,13,-23.1,-99,0,13 -23.1,2246,TS,36
1967,10,5,0,20,NOT_NAMED,13,-24.5,-99,0,13 -24.5,2246,TS,42
1967,10,5,6,20,NOT_NAMED,13,-25.7,-99,0,13 -25.7,2246,TS,48
1967,10,5,12,20,NOT_NAMED,13,-27,-99,0,13 -27,2246,TS,54
1967,10,5,12,21,GINGER,17,-18.3,30,0,17 -18.3,2247,TS,6
1967,10,5,18,21,GINGER,17.5,-18.2,30,0,17.5 -18.2,2247,TS,12
1967,10,6,0,21,GINGER,18,-18.1,35,0,18 -18.1,2247,TS,18
1967,10,6,6,21,GINGER,18.5,-18.2,40,0,18.5 -18.2,2247,TS,24
1967,10,6,12,21,GINGER,19,-18.5,40,0,19 -18.5,2247,TS,30
1967,10,6,18,21,GINGER,19.5,-18.9,45,1002,19.5 -18.9,2247,TS,36
1967,10,7,0,21,GINGER,20,-19.3,40,0,20 -19.3,2247,TS,42
1967,10,7,6,21,GINGER,20.4,-19.8,30,0,20.4 -19.8,2247,TS,48
1967,10,7,12,21,GINGER,20.5,-20.5,30,1012,20.5 -20.5,2247,TS,54
1967,10,7,18,21,GINGER,20.4,-21.2,30,0,20.4 -21.2,2247,TS,60
1967,10,8,0,21,GINGER,20.3,-22,30,0,20.3 -22,2247,TS,66
1967,10,8,6,21,GINGER,20.2,-22.8,30,0,20.2 -22.8,2247,TS,72
