tid,label,time,space
195409,45,60,110.9 13.3
195409,45,66,110.1 13.4
195409,45,72,109.1 13.5
195409,45,78,108.1 13.6
195409,45,84,107.5 13.6
195409,45,90,106.9 13.6
195409,45,96,106.3 13.6
195409,45,102,105.8 13.7
195409,45,108,105.2 13.9
195409,45,114,104.7 14.2
195409,45,120,104.4 14.6
195409,45,126,104.4 15
195409,45,132,104.4 15.4
195409,45,138,104.5 15.7
195409,45,144,104.7 16.1
195409,45,150,104.9 16.5
195409,45,156,105.2 17.1
195409,45,162,105.6 17.7
195409,45,168,105.9 18.2
195409,45,174,106.2 18.7
195409,45,180,106.5 19.3
195409,45,186,106.7 19.9
195409,45,192,106.8 20.5
195409,45,198,106.8 21
195409,45,204,106.7 21.6
195409,45,210,106.5 22.6
195409,45,216,106.1 24
195409,45,222,105.4 25.5
195409,45,228,104.3 27
195409,45,234,103.2 28.6
195409,45,240,102.2 30.2
195409,45,246,101.3 32.8
195409,45,252,101.8 36.8
195409,45,258,102.6 41
195409,45,264,101.4 45.2
195409,45,270,100 48.8
195409,45,276,100 50.7
195409,45,282,100.1 51.7
195409,45,288,100.8 52.8
195409,45,294,101.8 54
195409,45,300,103.8 55.6
195409,45,306,107 57
195409,45,312,110.6 58.1
195409,45,318,114.9 58.8
195502,45,0,144.4 15.3
195502,45,6,140.8 15.7
195502,45,12,137.3 16.1
195502,45,18,134.7 16.4
195502,45,24,133 16.7
195502,45,30,131.3 17
195502,45,36,129.1 17.4
195502,45,42,127 17.7
195502,45,48,125.1 18
195502,45,54,123.4 18.3
195502,45,60,122.3 18.7
195502,45,66,121.2 19
195502,45,72,119.7 19.3
195502,45,78,118.1 19.6
195502,45,84,116.4 19.7
195502,45,90,114.8 20.2
195502,45,96,113.3 20.9
195502,45,102,112 22
195502,45,108,110.9 22.9
195502,45,114,110 23.9
195502,45,120,109.2 25
195502,45,126,108.5 26.2
195502,45,132,108 27.3
195502,45,138,107.4 28.3
195502,45,144,106.8 29.2
195502,45,150,106.3 29.7
195502,45,156,105.8 30
195502,45,162,105.4 30.4
195502,45,168,105.1 30.6
195502,45,174,104.7 30.8
195502,45,180,104 30.9
195502,45,186,103.2 31.1
195502,45,192,103.1 31.5
195502,45,198,103 32.1
195502,45,204,103 32.8
195502,45,210,103 33.6
195502,45,216,103.4 34.2
195502,45,222,103.8 34.8
195502,45,228,104 35.6
195502,45,234,104.1 36.6
195502,45,240,104.1 37.9
195502,45,246,103.6 39.2
195502,45,252,102.6 40.7
195502,45,258,101.3 42
195502,45,264,99.8 42.9
195502,45,270,98.4 43.7
195502,45,276,97.4 44.5
195502,45,282,97 45.4
195502,45,288,97 46.3
195704,45,0,158.3 13
195704,45,6,157.8 13
195704,45,12,156.9 13
195704,45,18,156 13.1
195704,45,24,155 13.4
195704,45,30,154.1 13.7
195704,45,36,153.2 13.9
195704,45,42,152.3 14.1
195704,45,48,151.4 14.3
195704,45,54,150.4 14.5
195704,45,60,149.4 14.5
195704,45,66,148.5 14.4
195704,45,72,147.4 14.5
195704,45,78,146.3 14.7
195704,45,84,145.4 14.9
195704,45,90,144.6 15.2
195704,45,96,143.5 15.4
195704,45,102,142.5 15.7
195704,45,108,141.7 15.9
195704,45,114,140.9 16.2
195704,45,120,140 16.4
195704,45,126,139 16.7
195704,45,132,138 17
195704,45,138,137.1 17.4
195704,45,144,136.1 17.7
195704,45,150,135 18
195704,45,156,134.3 18
195704,45,162,133.5 18
195704,45,168,132.7 18.1
195704,45,174,131.8 18.3
195704,45,180,131 18.6
195704,45,186,130.3 19
195704,45,192,129.5 19.2
195704,45,198,128.7 19.5
195704,45,204,128 19.9
195704,45,210,127.5 20.4
195704,45,216,127.3 20.7
195704,45,222,127.3 21
195704,45,228,127.3 21.5
195704,45,234,127.3 21.9
195704,45,240,127.3 22.4
195704,45,246,127.3 22.8
195704,45,252,127.3 23.3
195704,45,258,127.4 24
195704,45,264,127.5 24.7
195704,45,270,127.6 25.4
195704,45,276,127.6 26.2
195704,45,282,127.5 27
195704,45,288,127.3 27.6
195704,45,294,126.8 28.1
195704,45,300,125.9 28.4
195704,45,306,124.7 28.8
195704,45,312,123.3 29.5
195704,45,318,122 30.2
195704,45,324,121.1 31
195704,45,330,120.3 31.7
195704,45,336,119.2 32.2
195704,45,342,118 32.7
195704,45,348,117.1 33.5
195704,45,354,116.4 34.2
195704,45,360,115.9 34.7
195704,45,366,116.2 35.2
195704,45,372,117.1 35.7
195704,45,378,118.2 36.1
195704,45,384,119.3 36.2
195704,45,390,120.5 35.9
195704,45,396,122 35.5
195704,45,402,123.6 35.2
195704,45,408,124.8 34.9
195704,45,414,126.1 34.7
195704,45,420,127.8 34.5
195704,45,426,129.6 34.4
195704,45,432,130.8 34.3
195704,45,438,132.2 34.1
195704,45,444,134.1 34.2
195704,45,450,136 34.5
195704,45,456,137.9 34.6
195704,45,462,139.9 34.7
195704,45,468,142 35
195704,45,474,144.4 35.7
195704,45,480,147.2 36.8
195704,45,486,150.5 38.4
195704,45,492,154.7 40.4
195704,45,498,158.1 42.3
195704,45,504,160.1 44
195704,45,510,162.2 45.6
195704,45,516,164.4 47.5
195704,45,522,166.3 48.9
195704,45,528,168 50
195704,45,534,169.2 51.2
195704,45,540,170.6 52.2
195808,45,0,128.5 18.5
195808,45,6,125.8 19
195808,45,12,123.7 19.5
195808,45,18,121.7 20.1
195808,45,24,119.8 20.7
195808,45,30,118.1 21.3
195808,45,36,116.5 21.9
195808,45,42,115.2 22.5
195808,45,48,114.2 23
195808,45,54,113.1 23.4
195808,45,60,111.8 24
195808,45,66,110.4 24.7
195808,45,72,109.1 25.7
195808,45,78,108 26.7
195808,45,84,107.1 27.2
195808,45,90,106.6 27.7
195808,45,96,106.4 28.3
195808,45,102,106.1 28.8
195808,45,108,105.7 29.2
195808,45,114,105.2 29.6
195808,45,120,104.6 29.9
195808,45,126,103.9 30.3
195808,45,132,102.9 31
195808,45,138,101.9 31.7
195808,45,144,101.5 32.4
195808,45,150,101.8 33.1
195808,45,156,102.5 33.9
195808,45,162,104.2 34.8
195808,45,168,106.8 35.8
195808,45,174,109.5 36.9
195808,45,180,111.7 38
195808,45,186,114.1 39
195808,45,192,118.1 41.7
195808,45,198,121 45.7
195808,45,204,123.4 49
195808,45,210,127.6 52
195808,45,216,131.2 53.9
195808,45,222,135 55
195808,45,228,138.9 56.2
195808,45,234,142.7 57
195808,45,240,145.5 57.3
195808,45,246,148 57.5
195808,45,252,151.1 57.7
195808,45,258,154.5 57.5
195808,45,264,158.8 56.1
195808,45,270,162.7 54.3
195808,45,276,164.6 53.1
195808,45,282,165.8 52.2
195808,45,288,166.6 51.8
195808,45,294,167.5 51.4
195808,45,300,169.6 51
195808,45,306,172.7 50.5
195808,45,312,175.1 51.6
196102,45,0,138.3 13.3
196102,45,6,137.2 13.8
196102,45,12,136.4 14.3
196102,45,18,135.5 14.8
196102,45,24,134.4 15.2
196102,45,30,133.3 15.9
196102,45,36,131.9 17
196102,45,42,130.9 18.2
196102,45,48,130.2 19.5
196102,45,54,129.8 20.5
196102,45,60,129.8 22
196102,45,66,129.4 23.2
196102,45,72,128.6 24.5
196102,45,78,127.7 25.6
196102,45,84,127.1 26.9
196102,45,90,125.9 28.5
196102,45,96,124.9 29.9
196102,45,102,123.9 30.9
196102,45,108,123.2 32.4
196102,45,114,122.8 33.1
196102,45,120,122.2 33.7
196102,45,126,121.7 34.2
196102,45,132,121.3 34.6
196102,45,138,121 35
196102,45,144,120.3 35.3
196102,45,150,120 35.6
196102,45,156,120.1 35.9
196102,45,162,120.4 36.1
196102,45,168,120.7 36.2
196102,45,174,121.4 36.6
196102,45,180,122.1 37.6
196102,45,186,123.9 38.8
196102,45,192,125.6 38.8
196102,45,198,127.7 39.2
196102,45,204,130.3 39.8
196102,45,210,134.2 40.9
196102,45,216,138.8 42.8
196102,45,222,141.5 44.7
196102,45,228,147 47.7
196102,45,234,153.5 50.8
196102,45,240,159.5 54.8
196410,45,0,100 21.2
196410,45,6,98.9 21.3
196410,45,12,97.9 21.4
196410,45,18,96.8 21.7
196410,45,24,95.8 22
196410,45,30,94.7 22.3
196410,45,36,93.9 22.8
196410,45,42,92.7 23.2
196410,45,48,91.9 23.4
196410,45,54,91 23.8
196410,45,60,90.5 24
196410,45,66,89.9 24.2
196410,45,72,89.4 24.5
196410,45,78,88.9 24.8
196410,45,84,88.6 25.2
196410,45,90,88.3 25.7
196410,45,96,88.3 26.3
196410,45,102,88.3 26.8
196410,45,108,88.6 27.2
196410,45,114,88.6 27.7
196410,45,120,88.6 28.2
196410,45,126,88.4 28.6
196410,45,132,88.4 29.6
196410,45,138,88.8 30.2
196410,45,144,89.4 30.6
196410,45,150,90.7 30.7
196410,45,156,92.2 30.6
196410,45,162,93.9 30.5
196410,45,168,95.5 30.8
196410,45,174,97.5 31
196503,45,0,129.5 10.9
196503,45,6,127.9 11.1
196503,45,12,126.5 11.4
196503,45,18,125.5 11.6
196503,45,24,124.2 12
196503,45,30,122.2 13
196503,45,36,120.2 14
196503,45,42,118.6 15.3
196503,45,48,117.9 16.2
196503,45,54,117.4 17.4
196503,45,60,116.6 19.2
196503,45,66,115.7 20.5
196503,45,72,115.3 21.2
196503,45,78,114.9 21.8
196503,45,84,114.5 22.4
196503,45,90,114.4 22.6
196503,45,96,114.3 22.7
196503,45,102,114.2 22.7
196503,45,108,113.9 22.5
196503,45,114,114 22.5
196503,45,120,113.9 22.5
196503,45,126,113.4 22.3
196503,45,132,112.5 22.2
196503,45,138,112 22.3
196503,45,144,111.5 22.5
196503,45,150,110.7 22.6
196503,45,156,109.8 22.8
196503,45,162,109.1 23.4
196503,45,168,108.7 24.1
196503,45,174,107.9 24.7
196503,45,180,107.1 25.3
196503,45,186,106.3 26.3
196503,45,192,105.7 26.9
196503,45,198,105.3 27.3
196503,45,204,104.7 28.1
196503,45,210,104.4 28.6
196503,45,216,104.6 28.8
196503,45,222,104.7 29
196503,45,228,104.7 29
196503,45,234,104.6 28.6
196503,45,240,104.6 28
196503,45,246,104.2 27.5
196503,45,252,103.7 26.9
196503,45,258,103.5 26.2
196503,45,264,103.3 25.8
196503,45,270,103.1 25.6
196503,45,276,102.8 25.3
196503,45,282,102.1 25.3
196503,45,288,101.5 25.2
196503,45,294,100.5 25.1
196503,45,300,99.3 25.1
196503,45,306,97.8 25.3
196503,45,312,96.4 25.5
196503,45,318,94.7 25.9
196503,45,324,93.1 26.4
196503,45,330,91.9 27.3
196503,45,336,90.8 28.3
196503,45,342,89.3 29.6
196503,45,348,88.2 30.8
196503,45,354,88 32.3
196503,45,360,88 33
196503,45,366,88.5 34
196503,45,372,89 34.6
196503,45,378,89.8 35.5
196503,45,384,91.6 36.3
196503,45,390,92.5 37
196503,45,396,93.5 38
196503,45,402,95 39
196503,45,408,97 39
197406,45,0,124.2 16.8
197406,45,6,122 16.4
197406,45,12,119.7 16.5
197406,45,18,117.3 16.6
197406,45,24,115 16.8
197406,45,30,112.6 17
197406,45,36,110.1 17
197406,45,42,107.8 17
197406,45,48,105.8 17
197406,45,54,104 17
197406,45,60,102.1 17.2
197406,45,66,100.2 17.3
197406,45,72,98.5 17.5
197406,45,78,96.8 17.7
197406,45,84,95.3 17.8
197406,45,90,94.1 18
197406,45,96,93.2 18.4
197406,45,102,92.1 18.6
197406,45,108,91.2 18.8
197406,45,114,90.7 19.1
197406,45,120,90.3 19.3
197406,45,126,89.8 19.6
197406,45,132,89.6 19.9
197406,45,138,89.3 20
197406,45,144,89.2 20.1
197406,45,150,89 20.3
197406,45,156,89 20.5
197406,45,162,89.1 20.7
197406,45,168,89.1 20.9
197406,45,174,89.2 21.2
197406,45,180,89.3 21.5
197406,45,186,89.5 21.9
197406,45,192,89.5 22.4
197406,45,198,89.6 22.9
197406,45,204,89.6 23.7
197406,45,210,89.7 24.6
197406,45,216,89.7 25.7
197406,45,222,89.7 26.8
197406,45,228,89.6 27.8
197406,45,234,89.2 28.7
197406,45,240,88.7 29.4
197406,45,246,87.9 30
197406,45,252,87.4 30.5
197406,45,258,86.4 30.8
197406,45,264,85.6 30.9
197406,45,270,84.9 31
197406,45,276,84.4 31.1
197406,45,282,83.7 31.2
197406,45,288,83.3 31.3
197507,45,0,145.2 10.3
197507,45,6,144.2 10.6
197507,45,12,143.3 11
197507,45,18,142.6 11.4
197507,45,24,141.8 11.7
197507,45,30,141.2 12.1
197507,45,36,140.4 12.4
197507,45,42,140 12.9
197507,45,48,139.6 13.5
197507,45,54,139 14.2
197507,45,60,138 14.8
197507,45,66,137 15.4
197507,45,72,136 15.8
197507,45,78,135 16.2
197507,45,84,133.9 16.4
197507,45,90,132.3 16.6
197507,45,96,130.7 16.8
197507,45,102,129.3 17.1
197507,45,108,127.8 17.6
197507,45,114,126.3 18.2
197507,45,120,124.9 18.8
197507,45,126,123.6 19.4
197507,45,132,122.6 19.6
197507,45,138,121.8 19.8
197507,45,144,120.7 20.3
197507,45,150,119.7 21.2
197507,45,156,118.6 22.1
197507,45,162,117.4 23
197507,45,168,116.1 23.6
197507,45,174,114.8 24.1
197507,45,180,113.5 24.6
197507,45,186,112.1 25.1
197507,45,192,110.7 25.6
197507,45,198,109.4 26.1
197507,45,204,108.3 26.8
197507,45,210,107.6 27.9
197507,45,216,107 29.4
197507,45,222,107 31
197507,45,228,107.9 32.9
197507,45,234,110.2 35.3
197507,45,240,113 37.8
197507,45,246,117.4 40.8
197507,45,252,123 43.7
197507,45,258,129.4 46.6
197507,45,264,134.5 50.5
197507,45,270,140 55
197808,45,0,117.5 11
197808,45,6,115.5 11.5
197808,45,12,114 12
197808,45,18,112.5 12.5
197808,45,24,111 13
197808,45,30,109.6 13.3
197808,45,36,108.3 13.4
197808,45,42,106.9 13.5
197808,45,48,105.8 13.7
197808,45,54,104.7 13.8
197808,45,60,103.3 13.8
197808,45,66,102.3 14
197808,45,72,101.3 14.3
197808,45,78,100.4 14.6
197808,45,84,99.5 14.9
197808,45,90,98.4 15.2
197808,45,96,97.4 15.5
197808,45,102,96.6 15.6
197808,45,108,95.7 15.8
197808,45,114,94.4 16.4
197808,45,120,93.1 16.6
197808,45,126,91.8 17
197808,45,132,90.6 17
197808,45,138,89.3 16.7
197808,45,144,88 16
197808,45,150,87 15.7
197906,45,0,154.5 11
197906,45,6,152 11.1
197906,45,12,149.5 11.2
197906,45,18,147.5 11.3
197906,45,24,145.8 11.4
197906,45,30,144 11.5
197906,45,36,142.2 11.6
197906,45,42,140.3 11.7
197906,45,48,138.4 11.8
197906,45,54,136.5 11.9
197906,45,60,134.9 12
197906,45,66,133 12.5
197906,45,72,131.3 12.9
197906,45,78,129.6 13.3
197906,45,84,127.7 13.8
197906,45,90,125.9 14.3
197906,45,96,124.5 14.9
197906,45,102,122.8 15.5
197906,45,108,121.2 16.3
197906,45,114,120.2 16.7
197906,45,120,119.2 17.1
197906,45,126,118.2 17.5
197906,45,132,117.2 17.8
197906,45,138,116.2 18
197906,45,144,115.2 18.1
197906,45,150,114.2 18.1
197906,45,156,113.2 18.1
197906,45,162,112.2 18
197906,45,168,111.3 17.5
197906,45,174,110.8 17.4
197906,45,180,110.4 17.8
197906,45,186,110.1 18.5
197906,45,192,109.3 19.4
197906,45,198,108.2 19.9
197906,45,204,107 20
197906,45,210,105.5 20.1
197906,45,216,104.2 20.3
197906,45,222,103 20.6
197906,45,228,102 20.9
197906,45,234,101.3 21.1
197906,45,240,100.7 21.3
197906,45,246,100.2 21.5
197906,45,252,99.5 21.6
197906,45,258,99 21.7
197906,45,264,98.5 21.8
197906,45,270,98 21.9
197906,45,276,97.5 22
197906,45,282,97 22.4
197906,45,288,96.7 22.7
197906,45,294,96.4 22.8
197906,45,300,96.2 23
197906,45,306,96 23.3
197906,45,312,95.6 23.8
197906,45,318,95.2 24.4
197906,45,324,94.8 25
197906,45,330,94.2 25.7
197906,45,336,93.6 26.5
197906,45,342,93 27.4
197906,45,348,92.3 28.4
197906,45,354,92 29.7
197906,45,360,91.5 30.8
197906,45,366,91.3 32.2
197906,45,372,92 34
197906,45,378,93 35.2
197906,45,384,95.5 37
197906,45,390,99 39.5
197906,45,396,104 42.5
197906,45,402,112 48
198507,45,0,156.4 13.3
198507,45,6,155.2 13.8
198507,45,12,154.1 14.1
198507,45,18,152.9 14.3
198507,45,24,151.7 14.6
198507,45,30,150.4 14.7
198507,45,36,148.3 14.9
198507,45,42,146.2 15
198507,45,48,144.1 15.1
198507,45,54,141.9 15.4
198507,45,60,140.5 15.8
198507,45,66,139.1 16.2
198507,45,72,137.8 16.6
198507,45,78,136.2 17
198507,45,84,134.9 17.2
198507,45,90,133.3 17.4
198507,45,96,131.9 17.5
198507,45,102,130.2 17.6
198507,45,108,128.8 17.7
198507,45,114,127.2 17.7
198507,45,120,125.8 17.7
198507,45,126,124.7 17.7
198507,45,132,123.7 17.8
198507,45,138,122.9 17.8
198507,45,144,121.8 17.8
198507,45,150,121 18.4
198507,45,156,119.8 19
198507,45,162,118.5 19.7
198507,45,168,117.1 20.4
198507,45,174,115.8 21
198507,45,180,114.5 21.5
198507,45,186,113.2 21.9
198507,45,192,112.1 22.5
198507,45,198,111 23.2
198507,45,204,110 24.2
198507,45,210,109.1 25.1
198507,45,216,108 26.1
198507,45,222,107 26.9
198507,45,228,106 27.8
198507,45,234,105 28.9
198507,45,240,104.5 30
198507,45,246,103.8 31.4
198507,45,252,104 33.2
198507,45,258,104.5 35.5
198507,45,264,105.5 38.4
198507,45,270,107.2 41.9
198507,45,276,110 45.5
198507,45,282,112.2 48.1
198507,45,288,115.5 49.5
198507,45,294,118.8 50.8
198507,45,300,122.5 51.5
198507,45,306,126.2 52.1
198507,45,312,130 52.4
198507,45,318,132.5 52.5
198507,45,324,135 52.5
198507,45,330,137.5 52.5
198507,45,336,140 52.5
198507,45,342,142.1 52.9
198507,45,348,144.1 53.3
198507,45,354,146 53.8
198507,45,360,148 54.5
198507,45,366,150 55.5
198507,45,372,151 56.6
199608,45,0,139 14.9
199608,45,6,137.3 14.9
199608,45,12,135.9 14.8
199608,45,18,134.6 14.7
199608,45,24,133.4 14.6
199608,45,30,132.5 14.7
199608,45,36,131.6 14.9
199608,45,42,130.5 14.8
199608,45,48,128.9 14.5
199608,45,54,127.4 14.3
199608,45,60,126.4 14.4
199608,45,66,125.7 14.6
199608,45,72,124.9 14.7
199608,45,78,124.3 14.9
199608,45,84,123 15.2
199608,45,90,121.7 15.4
199608,45,96,120.4 15.6
199608,45,102,119.6 15.8
199608,45,108,118.8 16.1
199608,45,114,118 16.1
199608,45,120,117.2 16.1
199608,45,126,116.4 16.1
199608,45,132,115.9 16.1
199608,45,138,115.5 16.1
199608,45,144,115 16.3
199608,45,150,114.4 16.6
199608,45,156,113.9 17.1
199608,45,162,113.1 18
199608,45,168,112.2 18.3
199608,45,174,111.6 18.9
199608,45,180,111.1 19.5
199608,45,186,110.5 20.1
199608,45,192,109.9 20.9
199608,45,198,109.4 21.6
199608,45,204,108.9 22.3
199608,45,210,108.6 23
199608,45,216,108.2 23.9
199608,45,222,108.2 24.7
199608,45,228,108.5 25.9
199608,45,234,108.6 27.2
199608,45,240,109.1 29
199608,45,246,109.7 31
199608,45,252,110.5 33.3
199608,45,258,111.6 35.9
199608,45,264,112.9 38.5
199608,45,270,114.8 42
199608,45,276,116.7 44.3
199608,45,282,118.5 45.5
199608,45,288,120.9 46.3
199608,45,294,125 46
199608,45,300,126 46
199608,45,306,130 45
199903,45,0,161.1 13.5
199903,45,6,159.7 13.8
199903,45,12,158.5 13.9
199903,45,18,157.5 13.8
199903,45,24,156.6 13.7
199903,45,30,155.7 13.6
199903,45,36,154.6 13.5
199903,45,42,153.4 13.6
199903,45,48,152.3 13.6
199903,45,54,151.2 13.8
199903,45,60,150.3 13.9
199903,45,66,149.2 14.1
199903,45,72,148.3 14.2
199903,45,78,147.7 14.4
199903,45,84,147.3 14.5
199903,45,90,146.9 14.6
199903,45,96,146.1 14.9
199903,45,102,145.1 15.3
199903,45,108,144.1 15.7
199903,45,114,143.1 16.1
199903,45,120,142 16.6
199903,45,126,140.8 16.9
199903,45,132,139.4 17.2
199903,45,138,137.8 17.5
199903,45,144,136.4 17.8
199903,45,150,135.2 18.4
199903,45,156,134.1 19.3
199903,45,162,132.9 20.4
199903,45,168,131.8 21.7
199903,45,174,130.5 22.9
199903,45,180,129.2 24.2
199903,45,186,128 25.4
199903,45,192,126.9 26.4
199903,45,198,125.7 27.2
199903,45,204,124.6 27.8
199903,45,210,123.8 28.3
199903,45,216,123.1 28.7
199903,45,222,122.5 29.3
199903,45,228,122 30.1
199903,45,234,121.5 30.8
199903,45,240,121.6 31.5
199903,45,246,121.6 32.3
199903,45,252,121.8 33.1
199903,45,258,122.6 33.8
199903,45,264,123.7 34.3
199903,45,270,124.5 34.7
199903,45,276,125.1 35.3
199903,45,282,125.8 36.1
199903,45,288,127.4 37
199903,45,294,129.4 38.2
199903,45,300,131.8 40.4
199907,45,0,155.8 12.6
199907,45,6,153.9 12.9
199907,45,12,152 13.3
199907,45,18,150.2 13.8
199907,45,24,148.1 14.2
199907,45,30,146.2 14.8
199907,45,36,144.4 15.1
199907,45,42,142.7 15.4
199907,45,48,140.8 15.9
199907,45,54,139.2 16.1
199907,45,60,137.8 16.3
199907,45,66,136.5 16.6
199907,45,72,135.4 16.8
199907,45,78,134.2 17.1
199907,45,84,133.1 17.2
199907,45,90,132.1 17.4
199907,45,96,131.1 17.5
199907,45,102,130 17.7
199907,45,108,129.2 17.8
199907,45,114,128.3 18
199907,45,120,127.4 18.2
199907,45,126,126.6 18.6
199907,45,132,125.8 19
199907,45,138,125 19.4
199907,45,144,124.3 19.9
199907,45,150,123.7 20.4
199907,45,156,123.2 20.9
199907,45,162,122.9 21.6
199907,45,168,122.6 22.2
199907,45,174,122.2 22.8
199907,45,180,121.9 23.4
199907,45,186,121.3 24.1
199907,45,192,120.8 24.7
199907,45,198,120 25.5
199907,45,204,119.3 26.2
199907,45,210,118.6 26.8
199907,45,216,117.6 27.6
199907,45,222,117.3 28.3
199907,45,228,117.1 29.2
199907,45,234,117.2 30.1
199907,45,240,117.4 31.3
199907,45,246,117.9 32.7
199907,45,252,118.8 34.3
199907,45,258,119.6 36.2
199907,45,264,120.6 38.1
199907,45,270,122.1 40.3
199907,45,276,124.4 42.2
199907,45,282,125.5 44.6
199907,45,288,128.1 46.6
200009,45,0,157 11.5
200009,45,6,155.5 11.9
200009,45,12,154.1 12.3
200009,45,18,152.8 12.7
200009,45,24,151.3 13.1
200009,45,30,149.9 13.5
200009,45,36,148.8 13.7
200009,45,42,147.7 13.9
200009,45,48,146.8 14.3
200009,45,54,145.8 14.6
200009,45,60,145 14.9
200009,45,66,144.2 15.1
200009,45,72,143.2 15.5
200009,45,78,142.2 15.8
200009,45,84,141.4 16.3
200009,45,90,140.5 16.7
200009,45,96,139.6 17.2
200009,45,102,138.8 17.6
200009,45,108,138 17.9
200009,45,114,137.1 18.3
200009,45,120,136.1 18.6
200009,45,126,135 19.1
200009,45,132,134 19.6
200009,45,138,133 20.4
200009,45,144,131.9 21
200009,45,150,130.5 21.9
200009,45,156,129.4 22.8
200009,45,162,128 23.8
200009,45,168,127.1 25
200009,45,174,125.8 26.6
200009,45,180,124.9 28
200009,45,186,124.1 29.7
200009,45,192,123.8 31.2
200009,45,198,124.1 32.9
200009,45,204,124.8 34.4
200009,45,210,126 35.7
200009,45,216,128.2 37
200009,45,222,130.2 38.3
200009,45,228,132.1 39.7
200009,45,234,134.3 40.9
200009,45,240,136.4 42.1
200009,45,246,140.5 43.5
200009,45,252,143.5 44.5
200009,45,258,147 45.7
200009,45,264,151 47
200009,45,270,155 48.5
200009,45,276,159.5 49.5
200009,45,282,163.5 50.5
200009,45,288,168 52
200009,45,294,171 55
200009,45,300,174 58
200009,45,306,176 62
200403,45,0,120.8 11.4
200403,45,6,118.9 11.7
200403,45,12,116.8 12.2
200403,45,18,114.7 12.9
200403,45,24,112.4 13.8
200403,45,30,110.2 14.9
200403,45,36,108.2 15.6
200403,45,42,106.3 16
200403,45,48,104.6 16.3
200403,45,54,103.2 16.7
200403,45,60,101.9 17.4
200403,45,66,100.7 18.2
200403,45,72,99.3 19.2
200403,45,78,98.4 20.5
200403,45,84,97.8 21.7
200403,45,90,97.4 23
200403,45,96,97.1 24.4
200403,45,102,97.6 26.1
200403,45,108,98.4 28.1
200403,45,114,99.2 30.1
200403,45,120,100.3 32.3
200403,45,126,101.9 34.5
200403,45,132,104.1 36.9
200403,45,138,106.2 39.3
200403,45,144,108.9 41.2
200807,45,0,112.6 13.5
200807,45,6,111.5 14.4
200807,45,12,110.4 15.1
200807,45,18,109.5 15.8
200807,45,24,108.8 16.4
200807,45,30,108.3 16.9
200807,45,36,107.9 17.5
200807,45,42,107.2 18.1
200807,45,48,106.9 18.4
200807,45,54,106.6 18.6
200807,45,60,106.3 18.7
200807,45,66,106 18.9
200807,45,72,104.9 18.8
200807,45,78,104.6 18.1
200807,45,84,104.3 17.9
200807,45,90,103.8 18
200807,45,96,102.8 17.9
200807,45,102,102.3 18
200807,45,108,101.6 18.3
200807,45,114,100.8 18.8
200807,45,120,100 19.2
200807,45,126,99.2 19.7
200807,45,132,98.4 20.7
200807,45,138,97.5 21.6
200807,45,144,96.5 22.7
200807,45,150,95.6 23.6
200807,45,156,94.5 24.8
200807,45,162,93.3 25.9
200807,45,168,92.3 26.9
200807,45,174,91 27.9
200807,45,180,89.3 29.2
200807,45,186,88.6 29.8
200807,45,192,87.7 30.7
200807,45,198,86.9 31.4
200807,45,204,86.5 32.1
200807,45,210,86.1 32.7
200807,45,216,86.1 33.2
200807,45,222,85.7 33.7
200807,45,228,85.6 33.8
200807,45,234,85.6 34
200807,45,240,85.9 34.3
200807,45,246,86.6 34.8
200807,45,252,87.7 36.2
200807,45,258,89.3 38.5
200807,45,264,91.3 40.2
200807,45,270,93.5 42.2
200807,45,276,96.2 43.7
200809,45,0,143 17.2
200809,45,6,141.6 17.3
200809,45,12,140.1 17.5
200809,45,18,138.7 17.8
200809,45,24,137.2 18.2
200809,45,30,135.7 18.7
200809,45,36,134.2 19.3
200809,45,42,132.7 19.8
200809,45,48,131.2 20.2
200809,45,54,129.7 20.6
200809,45,60,128.1 21.1
200809,45,66,126.5 21.8
200809,45,72,125 22.4
200809,45,78,123.6 23
200809,45,84,122.3 23.4
200809,45,90,121 23.6
200809,45,96,119.6 23.6
200809,45,102,118.1 23.5
200809,45,108,116.6 23.2
200809,45,114,115.1 22.8
200809,45,120,113.7 22.4
200809,45,126,112.3 21.9
200809,45,132,111 21.5
200809,45,138,109.7 21.2
200809,45,144,108.4 21.1
200809,45,150,106.8 21
200809,45,156,106 21
200809,45,162,104.3 21.1
200809,45,168,103.5 21.1
200809,45,174,102.2 21.1
200809,45,180,100.9 21.2
200809,45,186,99.7 21.5
200809,45,192,98.6 22
200809,45,198,97.1 22.6
200809,45,204,96.7 22.7
200809,45,210,96 23.1
200809,45,216,95.4 23.4
200809,45,222,94.8 23.8
200809,45,228,94.2 24.2
200809,45,234,93.6 24.7
200809,45,240,92.9 25.1
200809,45,246,92 25.5
200809,45,252,91.1 25.8
200809,45,258,90 26.1
200809,45,264,88.9 26.4
200809,45,270,87.8 26.9
200809,45,276,86.8 27.5
200809,45,282,86 28.3
200809,45,288,85.3 29.3
200809,45,294,84.8 30.3
200809,45,300,84.7 31.7
200809,45,306,85.1 33.5
200809,45,312,86.3 35.5
200809,45,318,89 37.6
200809,45,324,92.8 40.3
200809,45,330,98.5 43.3
200809,45,336,104.7 45.8
200809,45,342,108.9 47.2
200815,45,0,111 15.4
200815,45,6,110.4 15.2
200815,45,12,110.2 14.8
200815,45,18,110.4 14.5
